Unnamed: 0,source_dataset,isMath,attack,source_model,source_balancing,source_adv_training,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
45.0,bing,True,FGSM,alexnet,20/80,PGD,vgg,google,30/70,0.21666667,0.1,0.3333333333333333
46.0,bing,True,FGSM,alexnet,20/80,PGD,vgg,google,40/60,0.28666666,0.0666666666666666,0.5066666666666667
47.0,bing,True,FGSM,alexnet,20/80,PGD,vgg,google,50/50,0.28,0.0533333333333333,0.5066666666666667
48.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,bing,20/80,0.22605364,0.4508196721311475,0.0287769784172661
49.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,bing,30/70,0.23308271,0.3174603174603174,0.1571428571428571
50.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,bing,40/60,0.24727273,0.1925925925925926,0.3
51.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,bing,50/50,0.1268116,0.1510791366906475,0.1021897810218978
52.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,bing,20/80,0.13284133,0.2578125,0.0209790209790209
53.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,bing,30/70,0.10638297,0.1956521739130435,0.0208333333333333
54.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,bing,40/60,0.10175439,0.1560283687943262,0.0486111111111111
55.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,bing,50/50,0.1048951,0.0902777777777777,0.1197183098591549
56.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,bing,20/80,0.22545455,0.4503816793893129,0.0208333333333333
57.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,bing,30/70,0.11870504,0.2074074074074074,0.0349650349650349
58.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,bing,40/60,0.10211267,0.0921985815602836,0.1118881118881118
59.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,bing,50/50,0.11702127,0.1549295774647887,0.0785714285714285
60.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,google,20/80,0.41333336,0.7866666666666666,0.04
61.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,google,30/70,0.26666668,0.2533333333333333,0.28
62.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,google,40/60,0.24333334,0.12,0.3666666666666666
63.0,bing,True,FGSM,alexnet,20/80,adaptive,alexnet,google,50/50,0.22666667,0.2,0.2533333333333333
64.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,google,20/80,0.25333333,0.24,0.2666666666666666
65.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,google,30/70,0.18,0.2,0.16
66.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,google,40/60,0.16,0.1466666666666666,0.1733333333333333
67.0,bing,True,FGSM,alexnet,20/80,adaptive,resnet,google,50/50,0.14333333,0.1333333333333333,0.1533333333333333
68.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,google,20/80,0.32,0.5933333333333334,0.0466666666666666
69.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,google,30/70,0.27,0.32,0.22
70.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,google,40/60,0.21666667,0.36,0.0733333333333333
71.0,bing,True,FGSM,alexnet,20/80,adaptive,vgg,google,50/50,0.22666667,0.22,0.2333333333333333
72.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,bing,20/80,0.21455938,0.3688524590163934,0.079136690647482
73.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,bing,30/70,0.14285715,0.1507936507936507,0.1357142857142857
74.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,bing,40/60,0.17090909,0.1555555555555555,0.1857142857142857
75.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,bing,50/50,0.14855073,0.0503597122302158,0.2481751824817518
76.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,bing,20/80,0.13284133,0.234375,0.0419580419580419
77.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,bing,30/70,0.09929077,0.0869565217391304,0.1111111111111111
78.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,bing,40/60,0.094736844,0.0851063829787234,0.1041666666666666
79.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,bing,50/50,0.08391608,0.0763888888888889,0.0915492957746478
80.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,bing,20/80,0.123636365,0.1908396946564885,0.0625
81.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,bing,30/70,0.08992806,0.0962962962962963,0.0839160839160839
82.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,bing,40/60,0.09507042,0.0921985815602836,0.0979020979020979
83.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,bing,50/50,0.10992908,0.0492957746478873,0.1714285714285714
84.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,google,20/80,0.27666667,0.3666666666666666,0.1866666666666666
85.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,google,30/70,0.25666666,0.34,0.1733333333333333
86.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,google,40/60,0.24666667,0.24,0.2533333333333333
87.0,bing,True,FGSM,alexnet,20/80,curriculum,alexnet,google,50/50,0.27,0.1066666666666666,0.4333333333333333
88.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,google,20/80,0.22,0.3266666666666666,0.1133333333333333
89.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,google,30/70,0.16666667,0.1866666666666666,0.1466666666666666
90.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,google,40/60,0.17,0.08,0.26
91.0,bing,True,FGSM,alexnet,20/80,curriculum,resnet,google,50/50,0.15666667,0.0866666666666666,0.2266666666666666
92.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,google,20/80,0.19666667,0.26,0.1333333333333333
93.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,google,30/70,0.15,0.12,0.18
94.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,google,40/60,0.17,0.0933333333333333,0.2466666666666666
95.0,bing,True,FGSM,alexnet,20/80,curriculum,vgg,google,50/50,0.16,0.0533333333333333,0.2666666666666666
96.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,bing,20/80,0.29118773,0.5081967213114754,0.1007194244604316
97.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,bing,30/70,0.19548872,0.3015873015873015,0.1
98.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,bing,40/60,0.22545455,0.1703703703703703,0.2785714285714286
99.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,bing,50/50,0.20652175,0.2517985611510791,0.1605839416058394
100.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,bing,20/80,0.13653137,0.2421875,0.0419580419580419
