,attack,task,model,balance,dataset,ssim,eps,asr,asr_0,asr_1
0,InvertColor,manWoman,alexnet,20_80,bing,0.44440415501594543,1,0.3875969,0.868421052631579,0.006944444444444444
1,InvertColor,manWoman,alexnet,30_70,bing,0.44440415501594543,1,0.4037736,0.8629032258064516,0.0
2,InvertColor,manWoman,alexnet,40_60,bing,0.44440415501594543,1,0.35869566,0.6884057971014492,0.028985507246376812
3,InvertColor,manWoman,alexnet,50_50,bing,0.44440415501594543,1,0.34191176,0.6474820143884892,0.022556390977443608
4,InvertColor,manWoman,resnet,20_80,bing,0.44440415501594543,1,0.38628158,0.8106060606060606,0.0
5,InvertColor,manWoman,resnet,30_70,bing,0.44440415501594543,1,0.36013985,0.7304964539007093,0.0
6,InvertColor,manWoman,resnet,40_60,bing,0.44440415501594543,1,0.31690142,0.6293706293706294,0.0
7,InvertColor,manWoman,resnet,50_50,bing,0.44440415501594543,1,0.20486112,0.3904109589041096,0.014084507042253521
8,InvertColor,manWoman,vgg,20_80,bing,0.44440415501594543,1,0.433213,0.9022556390977443,0.0
9,InvertColor,manWoman,vgg,30_70,bing,0.44440415501594543,1,0.41155234,0.8444444444444444,0.0
10,InvertColor,manWoman,vgg,40_60,bing,0.44440415501594543,1,0.36042404,0.7062937062937062,0.007142857142857143
11,InvertColor,manWoman,vgg,50_50,bing,0.44440415501594543,1,0.29929578,0.5874125874125874,0.0070921985815602835
12,InvertColor,manWoman,alexnet,20_80,google,0.3429163992404938,1,0.39094648,0.9029126213592233,0.014285714285714285
13,InvertColor,manWoman,alexnet,30_70,google,0.3429163992404938,1,0.37354085,0.7033898305084746,0.09352517985611511
14,InvertColor,manWoman,alexnet,40_60,google,0.3429163992404938,1,0.35877863,0.6356589147286822,0.09022556390977443
15,InvertColor,manWoman,alexnet,50_50,google,0.3429163992404938,1,0.34339625,0.21323529411764705,0.4806201550387597
16,InvertColor,manWoman,resnet,20_80,google,0.3429163992404938,1,0.35205993,0.7642276422764228,0.0
17,InvertColor,manWoman,resnet,30_70,google,0.3429163992404938,1,0.24060151,0.453125,0.043478260869565216
18,InvertColor,manWoman,resnet,40_60,google,0.3429163992404938,1,0.23809524,0.4195804195804196,0.038461538461538464
19,InvertColor,manWoman,resnet,50_50,google,0.3429163992404938,1,0.18014707,0.22377622377622378,0.13178294573643412
20,InvertColor,manWoman,vgg,20_80,google,0.3429163992404938,1,0.31203008,0.6949152542372882,0.006756756756756757
21,InvertColor,manWoman,vgg,30_70,google,0.3429163992404938,1,0.26618704,0.5401459854014599,0.0
22,InvertColor,manWoman,vgg,40_60,google,0.3429163992404938,1,0.24,0.4357142857142857,0.037037037037037035
23,InvertColor,manWoman,vgg,50_50,google,0.3429163992404938,1,0.14338236,0.21428571428571427,0.06818181818181818
