,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
51,bing,True,PGD,alexnet,40/60,alexnet,bing,50/50,0.3923611,0.4930555555555556,0.2916666666666667
52,bing,True,PGD,alexnet,40/60,resnet,bing,20/80,0.18685122,0.3,0.08053691275167785
53,bing,True,PGD,alexnet,40/60,resnet,bing,30/70,0.19243987,0.33098591549295775,0.06040268456375839
54,bing,True,PGD,alexnet,40/60,resnet,bing,40/60,0.1774744,0.2328767123287671,0.12244897959183673
55,bing,True,PGD,alexnet,40/60,resnet,bing,50/50,0.1802721,0.14285714285714285,0.21768707482993196
56,bing,True,PGD,alexnet,40/60,vgg,bing,20/80,0.33680555,0.6571428571428571,0.033783783783783786
57,bing,True,PGD,alexnet,40/60,vgg,bing,30/70,0.2768166,0.5,0.061224489795918366
58,bing,True,PGD,alexnet,40/60,vgg,bing,40/60,0.28424656,0.47586206896551725,0.09523809523809523
59,bing,True,PGD,alexnet,40/60,vgg,bing,50/50,0.23630136,0.3356164383561644,0.136986301369863
60,bing,True,PGD,alexnet,40/60,alexnet,google,20/80,0.43333334,0.7133333333333334,0.15333333333333332
61,bing,True,PGD,alexnet,40/60,alexnet,google,30/70,0.41333336,0.62,0.20666666666666667
62,bing,True,PGD,alexnet,40/60,alexnet,google,40/60,0.38333336,0.48,0.2866666666666667
63,bing,True,PGD,alexnet,40/60,alexnet,google,50/50,0.37666667,0.38,0.37333333333333335
64,bing,True,PGD,alexnet,40/60,resnet,google,20/80,0.20666668,0.34,0.07333333333333333
65,bing,True,PGD,alexnet,40/60,resnet,google,30/70,0.20333333,0.2,0.20666666666666667
66,bing,True,PGD,alexnet,40/60,resnet,google,40/60,0.19666667,0.14,0.25333333333333335
67,bing,True,PGD,alexnet,40/60,resnet,google,50/50,0.19666667,0.07333333333333333,0.32
68,bing,True,PGD,alexnet,40/60,vgg,google,20/80,0.36,0.6933333333333334,0.02666666666666667
69,bing,True,PGD,alexnet,40/60,vgg,google,30/70,0.36666667,0.6733333333333333,0.06
70,bing,True,PGD,alexnet,40/60,vgg,google,40/60,0.28333333,0.4533333333333333,0.11333333333333333
71,bing,True,PGD,alexnet,40/60,vgg,google,50/50,0.24666667,0.30666666666666664,0.18666666666666668
72,bing,True,PGD,alexnet,50/50,alexnet,bing,20/80,0.48042706,0.7481481481481481,0.2328767123287671
73,bing,True,PGD,alexnet,50/50,alexnet,bing,30/70,0.45070422,0.7058823529411765,0.21621621621621623
74,bing,True,PGD,alexnet,50/50,alexnet,bing,40/60,0.46830985,0.6330935251798561,0.3103448275862069
75,bing,True,PGD,alexnet,50/50,alexnet,bing,50/50,0.5034722,0.6458333333333334,0.3611111111111111
76,bing,True,PGD,alexnet,50/50,resnet,bing,20/80,0.17301038,0.29285714285714287,0.06040268456375839
77,bing,True,PGD,alexnet,50/50,resnet,bing,30/70,0.18900344,0.30985915492957744,0.0738255033557047
78,bing,True,PGD,alexnet,50/50,resnet,bing,40/60,0.18430033,0.2191780821917808,0.14965986394557823
79,bing,True,PGD,alexnet,50/50,resnet,bing,50/50,0.16666666,0.14285714285714285,0.19047619047619047
80,bing,True,PGD,alexnet,50/50,vgg,bing,20/80,0.26041666,0.45714285714285713,0.07432432432432433
81,bing,True,PGD,alexnet,50/50,vgg,bing,30/70,0.25605538,0.43661971830985913,0.08163265306122448
82,bing,True,PGD,alexnet,50/50,vgg,bing,40/60,0.25342464,0.38620689655172413,0.12244897959183673
83,bing,True,PGD,alexnet,50/50,vgg,bing,50/50,0.21917808,0.3082191780821918,0.13013698630136986
84,bing,True,PGD,alexnet,50/50,alexnet,google,20/80,0.49333334,0.74,0.24666666666666667
85,bing,True,PGD,alexnet,50/50,alexnet,google,30/70,0.48000002,0.6733333333333333,0.2866666666666667
86,bing,True,PGD,alexnet,50/50,alexnet,google,40/60,0.46,0.5866666666666667,0.3333333333333333
87,bing,True,PGD,alexnet,50/50,alexnet,google,50/50,0.46666667,0.5,0.43333333333333335
88,bing,True,PGD,alexnet,50/50,resnet,google,20/80,0.22333334,0.3466666666666667,0.1
89,bing,True,PGD,alexnet,50/50,resnet,google,30/70,0.20333333,0.24666666666666667,0.16
90,bing,True,PGD,alexnet,50/50,resnet,google,40/60,0.21666667,0.20666666666666667,0.22666666666666666
91,bing,True,PGD,alexnet,50/50,resnet,google,50/50,0.21000001,0.14666666666666667,0.2733333333333333
92,bing,True,PGD,alexnet,50/50,vgg,google,20/80,0.29666668,0.5133333333333333,0.08
93,bing,True,PGD,alexnet,50/50,vgg,google,30/70,0.30666667,0.5,0.11333333333333333
94,bing,True,PGD,alexnet,50/50,vgg,google,40/60,0.28666666,0.38666666666666666,0.18666666666666668
95,bing,True,PGD,alexnet,50/50,vgg,google,50/50,0.23666668,0.26666666666666666,0.20666666666666667
96,bing,True,PGD,resnet,20/80,alexnet,bing,20/80,0.13523132,0.23703703703703705,0.0410958904109589
97,bing,True,PGD,resnet,20/80,alexnet,bing,30/70,0.119718306,0.21323529411764705,0.033783783783783786
98,bing,True,PGD,resnet,20/80,alexnet,bing,40/60,0.09507042,0.14388489208633093,0.04827586206896552
99,bing,True,PGD,resnet,20/80,alexnet,bing,50/50,0.090277776,0.06944444444444445,0.1111111111111111
100,bing,True,PGD,resnet,20/80,resnet,bing,20/80,0.21453288,0.37857142857142856,0.06040268456375839
101,bing,True,PGD,resnet,20/80,resnet,bing,30/70,0.209622,0.3732394366197183,0.053691275167785234
102,bing,True,PGD,resnet,20/80,resnet,bing,40/60,0.18430033,0.2191780821917808,0.14965986394557823
103,bing,True,PGD,resnet,20/80,resnet,bing,50/50,0.1802721,0.12244897959183673,0.23809523809523808
104,bing,True,PGD,resnet,20/80,vgg,bing,20/80,0.26041666,0.5071428571428571,0.02702702702702703
105,bing,True,PGD,resnet,20/80,vgg,bing,30/70,0.20415226,0.34507042253521125,0.06802721088435375
106,bing,True,PGD,resnet,20/80,vgg,bing,40/60,0.19520548,0.27586206896551724,0.11564625850340136
107,bing,True,PGD,resnet,20/80,vgg,bing,50/50,0.18150684,0.1917808219178082,0.17123287671232876
108,bing,True,PGD,resnet,20/80,alexnet,google,20/80,0.19,0.3466666666666667,0.03333333333333333
109,bing,True,PGD,resnet,20/80,alexnet,google,30/70,0.17,0.30666666666666664,0.03333333333333333
110,bing,True,PGD,resnet,20/80,alexnet,google,40/60,0.11666667,0.14666666666666667,0.08666666666666667
111,bing,True,PGD,resnet,20/80,alexnet,google,50/50,0.120000005,0.09333333333333334,0.14666666666666667
112,bing,True,PGD,resnet,20/80,resnet,google,20/80,0.2,0.32666666666666666,0.07333333333333333
113,bing,True,PGD,resnet,20/80,resnet,google,30/70,0.17333333,0.17333333333333334,0.17333333333333334
114,bing,True,PGD,resnet,20/80,resnet,google,40/60,0.18666667,0.11333333333333333,0.26
115,bing,True,PGD,resnet,20/80,resnet,google,50/50,0.21000001,0.06666666666666667,0.35333333333333333
116,bing,True,PGD,resnet,20/80,vgg,google,20/80,0.30333334,0.5933333333333334,0.013333333333333334
117,bing,True,PGD,resnet,20/80,vgg,google,30/70,0.29333335,0.56,0.02666666666666667
118,bing,True,PGD,resnet,20/80,vgg,google,40/60,0.22333334,0.3333333333333333,0.11333333333333333
119,bing,True,PGD,resnet,20/80,vgg,google,50/50,0.16333334,0.14,0.18666666666666668
120,bing,True,PGD,resnet,30/70,alexnet,bing,20/80,0.124555156,0.21481481481481482,0.0410958904109589
121,bing,True,PGD,resnet,30/70,alexnet,bing,30/70,0.12676056,0.22794117647058823,0.033783783783783786
122,bing,True,PGD,resnet,30/70,alexnet,bing,40/60,0.08802817,0.1366906474820144,0.041379310344827586
123,bing,True,PGD,resnet,30/70,alexnet,bing,50/50,0.083333336,0.0763888888888889,0.09027777777777778
124,bing,True,PGD,resnet,30/70,resnet,bing,20/80,0.21453288,0.37142857142857144,0.06711409395973154
125,bing,True,PGD,resnet,30/70,resnet,bing,30/70,0.2233677,0.39436619718309857,0.06040268456375839
126,bing,True,PGD,resnet,30/70,resnet,bing,40/60,0.20136519,0.2465753424657534,0.1564625850340136
127,bing,True,PGD,resnet,30/70,resnet,bing,50/50,0.18707483,0.1360544217687075,0.23809523809523808
128,bing,True,PGD,resnet,30/70,vgg,bing,20/80,0.2326389,0.4642857142857143,0.013513513513513514
129,bing,True,PGD,resnet,30/70,vgg,bing,30/70,0.19031143,0.323943661971831,0.061224489795918366
130,bing,True,PGD,resnet,30/70,vgg,bing,40/60,0.1849315,0.2620689655172414,0.10884353741496598
131,bing,True,PGD,resnet,30/70,vgg,bing,50/50,0.1849315,0.1917808219178082,0.1780821917808219
132,bing,True,PGD,resnet,30/70,alexnet,google,20/80,0.18333334,0.34,0.02666666666666667
133,bing,True,PGD,resnet,30/70,alexnet,google,30/70,0.17,0.30666666666666664,0.03333333333333333
134,bing,True,PGD,resnet,30/70,alexnet,google,40/60,0.120000005,0.15333333333333332,0.08666666666666667
135,bing,True,PGD,resnet,30/70,alexnet,google,50/50,0.11,0.09333333333333334,0.12666666666666668
136,bing,True,PGD,resnet,30/70,resnet,google,20/80,0.21666667,0.36,0.07333333333333333
137,bing,True,PGD,resnet,30/70,resnet,google,30/70,0.19333334,0.18666666666666668,0.2
138,bing,True,PGD,resnet,30/70,resnet,google,40/60,0.17666668,0.11333333333333333,0.24
139,bing,True,PGD,resnet,30/70,resnet,google,50/50,0.2,0.06,0.34
140,bing,True,PGD,resnet,30/70,vgg,google,20/80,0.31,0.6066666666666667,0.013333333333333334
141,bing,True,PGD,resnet,30/70,vgg,google,30/70,0.29000002,0.5333333333333333,0.04666666666666667
142,bing,True,PGD,resnet,30/70,vgg,google,40/60,0.21333334,0.31333333333333335,0.11333333333333333
143,bing,True,PGD,resnet,30/70,vgg,google,50/50,0.18333334,0.18666666666666668,0.18
144,bing,True,PGD,resnet,40/60,alexnet,bing,20/80,0.13523132,0.24444444444444444,0.03424657534246575
145,bing,True,PGD,resnet,40/60,alexnet,bing,30/70,0.13028169,0.23529411764705882,0.033783783783783786
146,bing,True,PGD,resnet,40/60,alexnet,bing,40/60,0.08802817,0.1223021582733813,0.05517241379310345
147,bing,True,PGD,resnet,40/60,alexnet,bing,50/50,0.08680556,0.0625,0.1111111111111111
148,bing,True,PGD,resnet,40/60,resnet,bing,20/80,0.21453288,0.36428571428571427,0.0738255033557047
149,bing,True,PGD,resnet,40/60,resnet,bing,30/70,0.24054983,0.4154929577464789,0.0738255033557047
150,bing,True,PGD,resnet,40/60,resnet,bing,40/60,0.2320819,0.273972602739726,0.19047619047619047
151,bing,True,PGD,resnet,40/60,resnet,bing,50/50,0.2244898,0.19047619047619047,0.2585034013605442
152,bing,True,PGD,resnet,40/60,vgg,bing,20/80,0.24305555,0.4714285714285714,0.02702702702702703
153,bing,True,PGD,resnet,40/60,vgg,bing,30/70,0.22491351,0.3732394366197183,0.08163265306122448
154,bing,True,PGD,resnet,40/60,vgg,bing,40/60,0.21575342,0.3103448275862069,0.12244897959183673
155,bing,True,PGD,resnet,40/60,vgg,bing,50/50,0.1849315,0.21232876712328766,0.15753424657534246
156,bing,True,PGD,resnet,40/60,alexnet,google,20/80,0.18333334,0.34,0.02666666666666667
157,bing,True,PGD,resnet,40/60,alexnet,google,30/70,0.17,0.30666666666666664,0.03333333333333333
158,bing,True,PGD,resnet,40/60,alexnet,google,40/60,0.11666667,0.15333333333333332,0.08
159,bing,True,PGD,resnet,40/60,alexnet,google,50/50,0.12666667,0.09333333333333334,0.16
160,bing,True,PGD,resnet,40/60,resnet,google,20/80,0.22333334,0.37333333333333335,0.07333333333333333
161,bing,True,PGD,resnet,40/60,resnet,google,30/70,0.2,0.2,0.2
162,bing,True,PGD,resnet,40/60,resnet,google,40/60,0.23,0.19333333333333333,0.26666666666666666
163,bing,True,PGD,resnet,40/60,resnet,google,50/50,0.22,0.08666666666666667,0.35333333333333333
164,bing,True,PGD,resnet,40/60,vgg,google,20/80,0.30666667,0.5866666666666667,0.02666666666666667
165,bing,True,PGD,resnet,40/60,vgg,google,30/70,0.28666666,0.52,0.05333333333333334
166,bing,True,PGD,resnet,40/60,vgg,google,40/60,0.24000001,0.34,0.14
167,bing,True,PGD,resnet,40/60,vgg,google,50/50,0.20666668,0.22,0.19333333333333333
168,bing,True,PGD,resnet,50/50,alexnet,bing,20/80,0.15658362,0.2814814814814815,0.0410958904109589
169,bing,True,PGD,resnet,50/50,alexnet,bing,30/70,0.13380282,0.23529411764705882,0.04054054054054054
170,bing,True,PGD,resnet,50/50,alexnet,bing,40/60,0.1056338,0.16546762589928057,0.04827586206896552
171,bing,True,PGD,resnet,50/50,alexnet,bing,50/50,0.090277776,0.0763888888888889,0.10416666666666667
172,bing,True,PGD,resnet,50/50,resnet,bing,20/80,0.2283737,0.38571428571428573,0.08053691275167785
173,bing,True,PGD,resnet,50/50,resnet,bing,30/70,0.21305843,0.38028169014084506,0.053691275167785234
174,bing,True,PGD,resnet,50/50,resnet,bing,40/60,0.20477815,0.2534246575342466,0.1564625850340136
175,bing,True,PGD,resnet,50/50,resnet,bing,50/50,0.23469387,0.19727891156462585,0.272108843537415
176,bing,True,PGD,resnet,50/50,vgg,bing,20/80,0.26041666,0.5071428571428571,0.02702702702702703
177,bing,True,PGD,resnet,50/50,vgg,bing,30/70,0.19723184,0.3380281690140845,0.061224489795918366
178,bing,True,PGD,resnet,50/50,vgg,bing,40/60,0.19863014,0.2827586206896552,0.11564625850340136
179,bing,True,PGD,resnet,50/50,vgg,bing,50/50,0.17123288,0.18493150684931506,0.15753424657534246
180,bing,True,PGD,resnet,50/50,alexnet,google,20/80,0.2,0.37333333333333335,0.02666666666666667
181,bing,True,PGD,resnet,50/50,alexnet,google,30/70,0.17666668,0.32,0.03333333333333333
182,bing,True,PGD,resnet,50/50,alexnet,google,40/60,0.12666667,0.16666666666666666,0.08666666666666667
183,bing,True,PGD,resnet,50/50,alexnet,google,50/50,0.12666667,0.09333333333333334,0.16
184,bing,True,PGD,resnet,50/50,resnet,google,20/80,0.22,0.38,0.06
185,bing,True,PGD,resnet,50/50,resnet,google,30/70,0.21666667,0.22,0.21333333333333335
186,bing,True,PGD,resnet,50/50,resnet,google,40/60,0.23333333,0.2,0.26666666666666666
187,bing,True,PGD,resnet,50/50,resnet,google,50/50,0.22333334,0.09333333333333334,0.35333333333333333
188,bing,True,PGD,resnet,50/50,vgg,google,20/80,0.31333333,0.6,0.02666666666666667
189,bing,True,PGD,resnet,50/50,vgg,google,30/70,0.29000002,0.5333333333333333,0.04666666666666667
190,bing,True,PGD,resnet,50/50,vgg,google,40/60,0.25333333,0.38666666666666666,0.12
191,bing,True,PGD,resnet,50/50,vgg,google,50/50,0.20666668,0.19333333333333333,0.22
192,bing,True,PGD,vgg,20/80,alexnet,bing,20/80,0.12099644,0.21481481481481482,0.03424657534246575
193,bing,True,PGD,vgg,20/80,alexnet,bing,30/70,0.123239435,0.22794117647058823,0.02702702702702703
194,bing,True,PGD,vgg,20/80,alexnet,bing,40/60,0.08802817,0.1223021582733813,0.05517241379310345
195,bing,True,PGD,vgg,20/80,alexnet,bing,50/50,0.06944445,0.05555555555555555,0.08333333333333333
196,bing,True,PGD,vgg,20/80,resnet,bing,20/80,0.09342561,0.16428571428571428,0.026845637583892617
197,bing,True,PGD,vgg,20/80,resnet,bing,30/70,0.10309278,0.19014084507042253,0.020134228187919462
198,bing,True,PGD,vgg,20/80,resnet,bing,40/60,0.07167235,0.0958904109589041,0.047619047619047616
199,bing,True,PGD,vgg,20/80,resnet,bing,50/50,0.07142857,0.047619047619047616,0.09523809523809523
200,bing,True,PGD,vgg,20/80,vgg,bing,20/80,0.35416666,0.6,0.12162162162162163
201,bing,True,PGD,vgg,20/80,vgg,bing,30/70,0.31141868,0.4788732394366197,0.14965986394557823
202,bing,True,PGD,vgg,20/80,vgg,bing,40/60,0.30821916,0.4413793103448276,0.17687074829931973
203,bing,True,PGD,vgg,20/80,vgg,bing,50/50,0.28767124,0.3356164383561644,0.23972602739726026
204,bing,True,PGD,vgg,20/80,alexnet,google,20/80,0.18666667,0.3466666666666667,0.02666666666666667
205,bing,True,PGD,vgg,20/80,alexnet,google,30/70,0.15666667,0.2866666666666667,0.02666666666666667
206,bing,True,PGD,vgg,20/80,alexnet,google,40/60,0.11666667,0.13333333333333333,0.1
207,bing,True,PGD,vgg,20/80,alexnet,google,50/50,0.13000001,0.1,0.16
208,bing,True,PGD,vgg,20/80,resnet,google,20/80,0.13666667,0.25333333333333335,0.02
209,bing,True,PGD,vgg,20/80,resnet,google,30/70,0.11,0.12,0.1
210,bing,True,PGD,vgg,20/80,resnet,google,40/60,0.086666666,0.05333333333333334,0.12
211,bing,True,PGD,vgg,20/80,resnet,google,50/50,0.11,0.02666666666666667,0.19333333333333333
212,bing,True,PGD,vgg,20/80,vgg,google,20/80,0.34,0.6266666666666667,0.05333333333333334
213,bing,True,PGD,vgg,20/80,vgg,google,30/70,0.34666666,0.5933333333333334,0.1
214,bing,True,PGD,vgg,20/80,vgg,google,40/60,0.32666668,0.4666666666666667,0.18666666666666668
215,bing,True,PGD,vgg,20/80,vgg,google,50/50,0.29333335,0.30666666666666664,0.28
216,bing,True,PGD,vgg,30/70,alexnet,bing,20/80,0.13523132,0.24444444444444444,0.03424657534246575
217,bing,True,PGD,vgg,30/70,alexnet,bing,30/70,0.123239435,0.22058823529411764,0.033783783783783786
218,bing,True,PGD,vgg,30/70,alexnet,bing,40/60,0.09859155,0.14388489208633093,0.05517241379310345
219,bing,True,PGD,vgg,30/70,alexnet,bing,50/50,0.0625,0.05555555555555555,0.06944444444444445
220,bing,True,PGD,vgg,30/70,resnet,bing,20/80,0.12456748,0.22857142857142856,0.026845637583892617
221,bing,True,PGD,vgg,30/70,resnet,bing,30/70,0.12027492,0.2112676056338028,0.03355704697986577
222,bing,True,PGD,vgg,30/70,resnet,bing,40/60,0.08191126,0.1232876712328767,0.04081632653061224
223,bing,True,PGD,vgg,30/70,resnet,bing,50/50,0.07823129,0.047619047619047616,0.10884353741496598
224,bing,True,PGD,vgg,30/70,vgg,bing,20/80,0.34722224,0.6214285714285714,0.08783783783783784
225,bing,True,PGD,vgg,30/70,vgg,bing,30/70,0.3148789,0.4859154929577465,0.14965986394557823
226,bing,True,PGD,vgg,30/70,vgg,bing,40/60,0.3219178,0.496551724137931,0.14965986394557823
227,bing,True,PGD,vgg,30/70,vgg,bing,50/50,0.30479452,0.3561643835616438,0.2534246575342466
228,bing,True,PGD,vgg,30/70,alexnet,google,20/80,0.18666667,0.3466666666666667,0.02666666666666667
229,bing,True,PGD,vgg,30/70,alexnet,google,30/70,0.14666668,0.26666666666666666,0.02666666666666667
230,bing,True,PGD,vgg,30/70,alexnet,google,40/60,0.11333334,0.12,0.10666666666666667
231,bing,True,PGD,vgg,30/70,alexnet,google,50/50,0.123333335,0.08666666666666667,0.16
232,bing,True,PGD,vgg,30/70,resnet,google,20/80,0.14333333,0.26666666666666666,0.02
233,bing,True,PGD,vgg,30/70,resnet,google,30/70,0.10333334,0.12,0.08666666666666667
234,bing,True,PGD,vgg,30/70,resnet,google,40/60,0.08,0.06666666666666667,0.09333333333333334
235,bing,True,PGD,vgg,30/70,resnet,google,50/50,0.11333334,0.03333333333333333,0.19333333333333333
236,bing,True,PGD,vgg,30/70,vgg,google,20/80,0.36333334,0.6733333333333333,0.05333333333333334
237,bing,True,PGD,vgg,30/70,vgg,google,30/70,0.37333333,0.6666666666666666,0.08
238,bing,True,PGD,vgg,30/70,vgg,google,40/60,0.34333333,0.49333333333333335,0.19333333333333333
239,bing,True,PGD,vgg,30/70,vgg,google,50/50,0.30666667,0.36,0.25333333333333335
240,bing,True,PGD,vgg,40/60,alexnet,bing,20/80,0.14234875,0.25925925925925924,0.03424657534246575
241,bing,True,PGD,vgg,40/60,alexnet,bing,30/70,0.12676056,0.22794117647058823,0.033783783783783786
242,bing,True,PGD,vgg,40/60,alexnet,bing,40/60,0.09154929,0.1366906474820144,0.04827586206896552
243,bing,True,PGD,vgg,40/60,alexnet,bing,50/50,0.07986111,0.06944444444444445,0.09027777777777778
244,bing,True,PGD,vgg,40/60,resnet,bing,20/80,0.10034602,0.18571428571428572,0.020134228187919462
245,bing,True,PGD,vgg,40/60,resnet,bing,30/70,0.11340206,0.21830985915492956,0.013422818791946308
246,bing,True,PGD,vgg,40/60,resnet,bing,40/60,0.08532423,0.1232876712328767,0.047619047619047616
247,bing,True,PGD,vgg,40/60,resnet,bing,50/50,0.08163265,0.06802721088435375,0.09523809523809523
248,bing,True,PGD,vgg,40/60,vgg,bing,20/80,0.36805555,0.6642857142857143,0.08783783783783784
249,bing,True,PGD,vgg,40/60,vgg,bing,30/70,0.35640138,0.5774647887323944,0.14285714285714285
250,bing,True,PGD,vgg,40/60,vgg,bing,40/60,0.3561644,0.5517241379310345,0.16326530612244897
251,bing,True,PGD,vgg,40/60,vgg,bing,50/50,0.33219177,0.4315068493150685,0.2328767123287671
252,bing,True,PGD,vgg,40/60,alexnet,google,20/80,0.18666667,0.3466666666666667,0.02666666666666667
253,bing,True,PGD,vgg,40/60,alexnet,google,30/70,0.16,0.29333333333333333,0.02666666666666667
254,bing,True,PGD,vgg,40/60,alexnet,google,40/60,0.11,0.12,0.1
255,bing,True,PGD,vgg,40/60,alexnet,google,50/50,0.12666667,0.09333333333333334,0.16
256,bing,True,PGD,vgg,40/60,resnet,google,20/80,0.13666667,0.25333333333333335,0.02
257,bing,True,PGD,vgg,40/60,resnet,google,30/70,0.123333335,0.14666666666666667,0.1
258,bing,True,PGD,vgg,40/60,resnet,google,40/60,0.086666666,0.07333333333333333,0.1
259,bing,True,PGD,vgg,40/60,resnet,google,50/50,0.11666667,0.04,0.19333333333333333
260,bing,True,PGD,vgg,40/60,vgg,google,20/80,0.38,0.7133333333333334,0.04666666666666667
261,bing,True,PGD,vgg,40/60,vgg,google,30/70,0.4,0.6866666666666666,0.11333333333333333
262,bing,True,PGD,vgg,40/60,vgg,google,40/60,0.37333333,0.5533333333333333,0.19333333333333333
263,bing,True,PGD,vgg,40/60,vgg,google,50/50,0.34333333,0.41333333333333333,0.2733333333333333
264,bing,True,PGD,vgg,50/50,alexnet,bing,20/80,0.13879004,0.2518518518518518,0.03424657534246575
